"","Source","Station","Latitude","Longitude","Date","Datetime","Depth","Tide","Microcystis","Secchi","Secchi_estimated","Temperature","Temperature_bottom","Conductivity","MonthYear","Year","StationID","Month","Season","Salinity","Salinity_bottom","uniqueval"
"119","FMWT","906",38.05412,-121.51653,2016-12-07,2016-12-07 12:53:00,13.1064,"High Slack",1,123,FALSE,10.4,10.3,503,2016-12-01,2016,"FMWT 906",12,"Winter",0.241874734663782,NA,"906 2016-12-07"
"120","FMWT","809",38.0512,-121.69305,2016-12-07,2016-12-07 09:09:00,12.8016,"Flood",1,96,FALSE,10.4,10.3,1476,2016-12-01,2016,"FMWT 809",12,"Winter",0.739277572819194,NA,"809 2016-12-07"
"121","FMWT","797",38.40462,-121.6156,2016-12-13,2016-12-13 09:23:00,9.7536,"Ebb",1,20,FALSE,11.1,11.1,623,2016-12-01,2016,"FMWT 797",12,"Winter",0.301559878750784,NA,"797 2016-12-13"
"122","FMWT","796",38.47387,-121.5844,2016-12-13,2016-12-13 10:36:00,10.3632,"Ebb",1,34,FALSE,11.3,11.5,811,2016-12-01,2016,"FMWT 796",12,"Winter",0.396176987462105,NA,"796 2016-12-13"
"123","FMWT","795",38.5377,-121.58468,2016-12-13,2016-12-13 11:12:00,11.5824,"Ebb",1,96,FALSE,12,11.9,1072,2016-12-01,2016,"FMWT 795",12,"Winter",0.529437324762818,NA,"795 2016-12-13"
"124","FMWT","919",38.10572,-121.49525,2016-12-08,2016-12-08 07:47:00,6.096,"Flood",1,120,FALSE,9.3,9.2,209,2016-12-01,2016,"FMWT 919",12,"Winter",0.0984580079353787,NA,"919 2016-12-08"
"125","FMWT","815",38.0913,-121.57587,2016-12-08,2016-12-08 12:41:00,18.288,"Ebb",1,96,FALSE,10.8,10.8,1134,2016-12-01,2016,"FMWT 815",12,"Winter",0.561378215983418,NA,"815 2016-12-08"
"126","FMWT","812",38.08792,-121.64883,2016-12-08,2016-12-08 14:15:00,16.764,"Ebb",1,105,FALSE,10.7,10.7,1296,2016-12-01,2016,"FMWT 812",12,"Winter",0.645300926263099,NA,"812 2016-12-08"
"127","FMWT","719",38.33428,-121.64733,2016-12-09,2016-12-09 11:05:00,11.2776,"Flood",1,62,FALSE,10.8,10.9,353,2016-12-01,2016,"FMWT 719",12,"Winter",0.168170833781801,NA,"719 2016-12-09"
"128","FMWT","723",38.23615,-121.67348,2016-12-09,2016-12-09 08:50:00,10.3632,"Flood",1,90,FALSE,9.6,9.6,274,2016-12-01,2016,"FMWT 723",12,"Winter",0.129798575249461,NA,"723 2016-12-09"
"129","FMWT","504",38.05945,-121.9767,2017-09-07,2017-09-07 08:56:00,11.5824,"Ebb",1,50,FALSE,22.6,22.5,6734,2017-09-01,2017,"FMWT 504",9,"Fall",3.68210654703688,NA,"504 2017-09-07"
"130","FMWT","501",38.06167,-122.01955,2017-09-07,2017-09-07 10:26:00,10.3632,"Ebb",1,47,FALSE,22.5,22.3,6650,2017-09-01,2017,"FMWT 501",9,"Fall",3.63301355942331,NA,"501 2017-09-07"
"131","FMWT","411",38.06117,-122.06828,2017-09-07,2017-09-07 12:09:00,11.2776,"Flood",1,64,FALSE,22.2,22.2,9322,2017-09-01,2017,"FMWT 411",9,"Fall",5.21813474186352,NA,"411 2017-09-07"
"132","FMWT","405",38.03353,-122.15815,2017-09-07,2017-09-07 14:31:00,9.7536,"Flood",1,66,FALSE,21.7,21.5,22342,2017-09-01,2017,"FMWT 405",9,"Fall",13.4463273065525,NA,"405 2017-09-07"
"133","FMWT","416",38.0702,-122.09415,2017-09-11,2017-09-11 08:44:00,10.0584,"Flood",1,62,FALSE,21.7,21.7,16136,2017-09-01,2017,"FMWT 416",9,"Fall",9.43619002740832,NA,"416 2017-09-11"
"134","FMWT","418",38.09383,-122.06973,2017-09-11,2017-09-11 09:50:00,10.3632,"Ebb",1,38,FALSE,22.4,22.2,11299,2017-09-01,2017,"FMWT 418",9,"Fall",6.41852586938587,NA,"418 2017-09-11"
"135","FMWT","508",38.04813,-121.91492,2017-09-12,2017-09-12 11:03:00,12.4968,"Ebb",1,42,FALSE,22.7,22.6,2950,2017-09-01,2017,"FMWT 508",9,"Fall",1.53126782968217,NA,"508 2017-09-12"
"136","FMWT","513",38.0592,-121.86842,2017-09-12,2017-09-12 13:24:00,13.1064,"Ebb",1,50,FALSE,23.3,23.1,1147,2017-09-01,2017,"FMWT 513",9,"Fall",0.568088353573304,NA,"513 2017-09-12"
"137","FMWT","519",38.07378,-121.94725,2017-09-12,2017-09-12 09:55:00,2.7432,"Flood",1,36,FALSE,22.5,22.6,5461,2017-09-01,2017,"FMWT 519",9,"Fall",2.94396225604426,NA,"519 2017-09-12"
"138","FMWT","602",38.11783,-122.04183,2017-09-11,2017-09-11 10:55:00,1.524,"Ebb",1,48,FALSE,22.5,22.5,7736,2017-09-01,2017,"FMWT 602",9,"Fall",4.2715934020415,NA,"602 2017-09-11"
"139","FMWT","606",38.1698,-122.02177,2017-09-11,2017-09-11 13:00:00,9.144,"Ebb",1,33,FALSE,24.1,24,8710,2017-09-01,2017,"FMWT 606",9,"Fall",4.85103833682927,NA,"606 2017-09-11"
"140","FMWT","608",38.0887,-121.88332,2017-09-12,2017-09-12 14:33:00,7.3152,"Ebb",1,34,FALSE,23.3,23.4,1342,2017-09-01,2017,"FMWT 608",9,"Fall",0.669246913686696,NA,"608 2017-09-12"
"141","FMWT","802",38.03528,-121.83875,2017-09-11,2017-09-11 15:11:00,9.4488,"Flood",3,89,FALSE,24.5,24.4,652,2017-09-01,2017,"FMWT 802",9,"Fall",0.316070860336723,NA,"802 2017-09-11"
"142","FMWT","804",38.02308,-121.79868,2017-09-11,2017-09-11 16:08:00,12.4968,"Ebb",3,82,FALSE,24.3,24.3,323,2017-09-01,2017,"FMWT 804",9,"Fall",0.153561790777241,NA,"804 2017-09-11"
"143","FMWT","704",38.07087,-121.77892,2017-09-13,2017-09-13 08:46:00,10.668,"Flood",1,64,FALSE,21.6,21.5,159,2017-09-01,2017,"FMWT 704",9,"Fall",0.0744681050100498,NA,"704 2017-09-13"
"144","FMWT","706",38.0903,-121.74,2017-09-13,2017-09-13 09:46:00,10.9728,"Flood",NA,94,FALSE,21.6,21.4,150,2017-09-01,2017,"FMWT 706",9,"Fall",0.0701571733949793,NA,"706 2017-09-13"
"145","FMWT","707",38.11397,-121.70797,2017-09-13,2017-09-13 10:41:00,9.7536,"Flood",1,102,FALSE,21.7,21.5,148,2017-09-01,2017,"FMWT 707",9,"Fall",0.0691993652650217,NA,"707 2017-09-13"
"146","FMWT","711",38.17595,-121.67028,2017-09-13,2017-09-13 12:17:00,13.1064,"Flood",1,124,FALSE,21.9,21.7,150,2017-09-01,2017,"FMWT 711",9,"Fall",0.0701571733949793,NA,"711 2017-09-13"
"147","FMWT","716",38.23787,-121.68438,2017-09-13,2017-09-13 13:46:00,12.192,"Ebb",1,114,FALSE,21.9,22,150,2017-09-01,2017,"FMWT 716",9,"Fall",0.0701571733949793,NA,"716 2017-09-13"
"148","FMWT","721",38.26815,-121.70277,2017-09-13,2017-09-13 14:43:00,3.9624,"Ebb",1,126,FALSE,22.5,21.5,158,2017-09-01,2017,"FMWT 721",9,"Fall",0.0739890394320595,NA,"721 2017-09-13"
"149","FMWT","795",38.5377,-121.58468,2017-09-14,2017-09-14 12:17:00,11.2776,"Flood",1,84,FALSE,24.2,24,817,2017-09-01,2017,"FMWT 795",9,"Fall",0.399216914788188,NA,"795 2017-09-14"
"150","FMWT","719",38.33428,-121.64733,2017-09-14,2017-09-14 09:28:00,10.9728,"Flood",1,56,FALSE,22.6,22.5,417,2017-09-01,2017,"FMWT 719",9,"Fall",0.199486852498467,NA,"719 2017-09-14"
"151","FMWT","723",38.23615,-121.67348,2017-09-14,2017-09-14 08:51:00,10.9728,"Flood",1,129,FALSE,21.7,21.4,173,2017-09-01,2017,"FMWT 723",9,"Fall",0.0811774336133525,NA,"723 2017-09-14"
"152","FMWT","797",38.40462,-121.6156,2017-09-14,2017-09-14 10:30:00,10.3632,"Flood",1,40,FALSE,22.9,22.5,575,2017-09-01,2017,"FMWT 797",9,"Fall",0.277614385979201,NA,"797 2017-09-14"
"153","FMWT","796",38.47387,-121.5844,2017-09-14,2017-09-14 11:27:00,11.5824,"Flood",1,55,FALSE,23.8,23.5,751,2017-09-01,2017,"FMWT 796",9,"Fall",0.365843957350482,NA,"796 2017-09-14"
"154","FMWT","809",38.0512,-121.69305,2017-09-18,2017-09-18 09:02:00,11.8872,"Ebb",4,133,FALSE,21.6,21.5,176,2017-09-01,2017,"FMWT 809",9,"Fall",0.0826158160851097,NA,"809 2017-09-18"
"155","FMWT","812",38.08792,-121.64883,2017-09-19,2017-09-19 13:36:00,15.24,"Flood",5,136,FALSE,21.5,21,153,2017-09-01,2017,"FMWT 812",9,"Fall",0.0715939958095923,NA,"812 2017-09-19"
"156","FMWT","815",38.0913,-121.57587,2017-09-19,2017-09-19 12:12:00,9.4488,"Flood",3,118,FALSE,21.4,20.9,152,2017-09-01,2017,"FMWT 815",9,"Fall",0.0711150393745217,NA,"815 2017-09-19"
"157","FMWT","906",38.05412,-121.51653,2017-09-18,2017-09-18 12:32:00,12.4968,"Flood",3,130,FALSE,22.9,22.7,180,2017-09-01,2017,"FMWT 906",9,"Fall",0.0845340757562894,NA,"906 2017-09-18"
"158","FMWT","910",38.00228,-121.45037,2017-09-18,2017-09-18 14:42:00,11.5824,"Flood",1,95,FALSE,23.7,23.2,267,2017-09-01,2017,"FMWT 910",9,"Fall",0.126413714855381,NA,"910 2017-09-18"
"159","FMWT","912",37.96883,-121.37172,2017-09-18,2017-09-18 13:32:00,11.5824,"Flood",1,78,FALSE,22.6,22.2,299,2017-09-01,2017,"FMWT 912",9,"Fall",0.141907452016423,NA,"912 2017-09-18"
"160","FMWT","919",38.10572,-121.49525,2017-09-19,2017-09-19 07:39:00,7.9248,"Ebb",1,210,FALSE,20,19.8,146,2017-09-01,2017,"FMWT 919",9,"Fall",0.068241609232044,NA,"919 2017-09-19"
"161","FMWT","504",38.05945,-121.9767,2017-10-04,2017-10-04 14:00:00,13.1064,"Ebb",1,64,FALSE,19.6,19.3,6855,2017-10-01,2017,"FMWT 504",10,"Fall",3.75291484348498,NA,"504 2017-10-04"
"162","FMWT","501",38.06167,-122.01955,2017-10-04,2017-10-04 12:39:00,11.5824,"Flood",1,72,FALSE,20.3,19.8,9946,2017-10-01,2017,"FMWT 501",10,"Fall",5.59468706141434,NA,"501 2017-10-04"
"163","FMWT","411",38.06117,-122.06828,2017-10-04,2017-10-04 11:08:00,7.62,"Flood",1,65,FALSE,19.2,18.9,10391,2017-10-01,2017,"FMWT 411",10,"Fall",5.86455951944098,NA,"411 2017-10-04"
"164","FMWT","405",38.03353,-122.15815,2017-10-04,2017-10-04 08:40:00,9.144,"Ebb",1,46,FALSE,18.4,18.6,15704,2017-10-01,2017,"FMWT 405",10,"Fall",9.16250159241882,NA,"405 2017-10-04"
"165","FMWT","804",38.02308,-121.79868,2017-10-05,2017-10-05 15:35:00,12.8016,"Flood",1,67,FALSE,19.5,19.3,510,2017-10-01,2017,"FMWT 804",10,"Fall",0.245339653791203,NA,"804 2017-10-05"
"166","FMWT","802",38.03528,-121.83875,2017-10-05,2017-10-05 14:29:00,8.5344,"Flood",1,53,FALSE,19,19.2,1068,2017-10-01,2017,"FMWT 802",10,"Fall",0.527380161738777,NA,"802 2017-10-05"
"167","FMWT","602",38.11783,-122.04183,2017-10-05,2017-10-05 11:11:00,1.524,"Flood",1,37,FALSE,18.8,18.8,8984,2017-10-01,2017,"FMWT 602",10,"Fall",5.01511426958781,NA,"602 2017-10-05"
"168","FMWT","418",38.09383,-122.06973,2017-10-05,2017-10-05 10:08:00,9.144,"Ebb",1,47,FALSE,18.5,18.6,10086,2017-10-01,2017,"FMWT 418",10,"Fall",5.67947280433499,NA,"418 2017-10-05"
"169","FMWT","416",38.0702,-122.09415,2017-10-05,2017-10-05 09:12:00,9.144,"Ebb",1,39,FALSE,18.4,18.2,12401,2017-10-01,2017,"FMWT 416",10,"Fall",7.09651681163226,NA,"416 2017-10-05"
"170","FMWT","519",38.07378,-121.94725,2017-10-09,2017-10-09 09:18:00,2.1336,"Ebb",1,30,FALSE,17.6,17.6,5037,2017-10-01,2017,"FMWT 519",10,"Fall",2.70107219727662,NA,"519 2017-10-09"
"171","FMWT","508",38.04813,-121.91492,2017-10-09,2017-10-09 11:47:00,12.192,"Ebb",1,34,FALSE,17.7,17.5,2030,2017-10-01,2017,"FMWT 508",10,"Fall",1.03268805302891,NA,"508 2017-10-09"
"172","FMWT","513",38.0592,-121.86842,2017-10-09,2017-10-09 14:07:00,15.24,"Ebb",1,56,FALSE,18.7,17.9,907,2017-10-01,2017,"FMWT 513",10,"Fall",0.444954293225078,NA,"513 2017-10-09"
"173","FMWT","608",38.0887,-121.88332,2017-10-09,2017-10-09 15:14:00,9.7536,"Ebb",1,40,FALSE,18.3,18.2,1329,2017-10-01,2017,"FMWT 608",10,"Fall",0.662474552289059,NA,"608 2017-10-09"
"174","FMWT","606",38.1698,-122.02177,2017-10-05,2017-10-05 13:03:00,9.7536,"Flood",1,27,FALSE,19,18.9,9350,2017-10-01,2017,"FMWT 606",10,"Fall",5.23498323690843,NA,"606 2017-10-05"
"175","FMWT","704",38.07087,-121.77892,2017-10-10,2017-10-10 09:06:00,10.668,"Flood",1,58,FALSE,16.6,16.8,241,2017-10-01,2017,"FMWT 704",10,"Fall",0.113862433552381,NA,"704 2017-10-10"
"176","FMWT","706",38.0903,-121.74,2017-10-10,2017-10-10 10:19:00,10.0584,"Ebb",1,88,FALSE,16.8,16.7,126,2017-10-01,2017,"FMWT 706",10,"Fall",0.0586655254262834,NA,"706 2017-10-10"
"177","FMWT","707",38.11397,-121.70797,2017-10-10,2017-10-10 11:12:00,9.7536,"Ebb",2,110,FALSE,17.1,16.9,118,2017-10-01,2017,"FMWT 707",10,"Fall",0.0548348630343501,NA,"707 2017-10-10"
"178","FMWT","711",38.17595,-121.67028,2017-10-10,2017-10-10 12:55:00,12.192,"Ebb",NA,130,FALSE,16.9,16.9,123,2017-10-01,2017,"FMWT 711",10,"Fall",0.0572290964889937,NA,"711 2017-10-10"
"179","FMWT","716",38.23787,-121.68438,2017-10-10,2017-10-10 14:26:00,12.4968,"Ebb",1,92,FALSE,17.4,17,133,2017-10-01,2017,"FMWT 716",10,"Fall",0.0620170394211866,NA,"716 2017-10-10"
"180","FMWT","721",38.26815,-121.70277,2017-10-10,2017-10-10 15:17:00,3.3528,"Ebb",1,118,FALSE,18.4,17.2,141,2017-10-01,2017,"FMWT 721",10,"Fall",0.0658474077830802,NA,"721 2017-10-10"
"181","FMWT","809",38.0512,-121.69305,2017-10-11,2017-10-11 08:51:00,12.8016,"Flood",1,105,FALSE,17.5,17.3,192,2017-10-01,2017,"FMWT 809",10,"Fall",0.090291973538643,NA,"809 2017-10-11"
"182","FMWT","906",38.05412,-121.51653,2017-10-11,2017-10-11 12:30:00,12.192,"Flood",1,168,FALSE,17.9,17.8,154,2017-10-01,2017,"FMWT 906",10,"Fall",0.0720729687883155,NA,"906 2017-10-11"
"183","FMWT","910",38.00228,-121.45037,2017-10-11,2017-10-11 13:41:00,11.5824,"Ebb",1,96,FALSE,18.9,18.6,406,2017-10-01,2017,"FMWT 910",10,"Fall",0.194090140500295,NA,"910 2017-10-11"
"184","FMWT","912",37.96883,-121.37172,2017-10-11,2017-10-11 14:46:00,12.192,"Ebb",1,100,FALSE,18.4,18.2,383,2017-10-01,2017,"FMWT 912",10,"Fall",0.182825100205375,NA,"912 2017-10-11"
"185","FMWT","815",38.0913,-121.57587,2017-10-12,2017-10-12 15:03:00,14.9352,"Ebb",1,138,FALSE,17.3,17.4,129,2017-10-01,2017,"FMWT 815",10,"Fall",0.060101903512048,NA,"815 2017-10-12"
"186","FMWT","919",38.10572,-121.49525,2017-10-12,2017-10-12 07:46:00,7.3152,"Ebb",1,290,FALSE,15.9,15.6,98,2017-10-01,2017,"FMWT 919",10,"Fall",0.0452531772487841,NA,"919 2017-10-12"
"187","FMWT","795",38.5377,-121.58468,2017-10-17,2017-10-17 13:50:00,11.2776,"Flood",1,123,FALSE,18.7,18.1,783,2017-10-01,2017,"FMWT 795",10,"Fall",0.38200644046684,NA,"795 2017-10-17"
"188","FMWT","796",38.47387,-121.5844,2017-10-17,2017-10-17 13:16:00,10.0584,"Flood",1,73,FALSE,18.3,17.9,723,2017-10-01,2017,"FMWT 796",10,"Fall",0.351730890723595,NA,"796 2017-10-17"
"189","FMWT","797",38.40462,-121.6156,2017-10-17,2017-10-17 12:12:00,8.8392,"Low Slack",1,440,FALSE,17.5,17.1,585,2017-10-01,2017,"FMWT 797",10,"Fall",0.282595391120588,NA,"797 2017-10-17"
"190","FMWT","719",38.33428,-121.64733,2017-10-17,2017-10-17 11:41:00,9.7536,"Low Slack",1,51,FALSE,17.2,17,434,2017-10-01,2017,"FMWT 719",10,"Fall",0.207838618178059,NA,"719 2017-10-17"
"191","FMWT","723",38.23615,-121.67348,2017-10-17,2017-10-17 10:41:00,10.0584,"Low Slack",1,145,FALSE,16.6,16.1,169,2017-10-01,2017,"FMWT 723",10,"Fall",0.0792599821306326,NA,"723 2017-10-17"
"192","FMWT","812",38.08792,-121.64883,2017-10-17,2017-10-17 09:15:00,12.192,"Ebb",1,124,FALSE,16.5,16.4,132,2017-10-01,2017,"FMWT 812",10,"Fall",0.061538256406628,NA,"812 2017-10-17"
"193","FMWT","405",38.03353,-122.15815,2017-11-01,2017-11-01 08:06:00,8.8392,"Flood",1,57,FALSE,15.9,15.9,20370,2017-11-01,2017,"FMWT 405",11,"Fall",12.1569688635675,NA,"405 2017-11-01"
"194","FMWT","411",38.06117,-122.06828,2017-11-01,2017-11-01 10:40:00,11.8872,"Flood",1,96,FALSE,16.4,16.4,17556,2017-11-01,2017,"FMWT 411",11,"Fall",10.3410911903045,NA,"411 2017-11-01"
"195","FMWT","501",38.06167,-122.01955,2017-11-01,2017-11-01 12:03:00,11.5824,"Flood",1,112,FALSE,16.7,16.6,16709,2017-11-01,2017,"FMWT 501",11,"Fall",9.80037515257067,NA,"501 2017-11-01"
"196","FMWT","504",38.05945,-121.9767,2017-11-01,2017-11-01 13:16:00,12.4968,"Flood",1,79,FALSE,17,16.8,13781,2017-11-01,2017,"FMWT 504",11,"Fall",7.95376637950791,NA,"504 2017-11-01"
"197","FMWT","416",38.0702,-122.09415,2017-11-02,2017-11-02 09:31:00,8.8392,"Flood",1,66,FALSE,15.6,15.8,17240,2017-11-01,2017,"FMWT 416",11,"Fall",10.1390320507085,NA,"416 2017-11-02"
"198","FMWT","418",38.09383,-122.06973,2017-11-02,2017-11-02 10:28:00,9.4488,"Flood",1,65,FALSE,15.7,15.9,16103,2017-11-01,2017,"FMWT 418",11,"Fall",9.41525636042416,NA,"418 2017-11-02"
"199","FMWT","602",38.11783,-122.04183,2017-11-02,2017-11-02 11:28:00,2.1336,"Flood",1,40,FALSE,16,16,16704,2017-11-01,2017,"FMWT 602",11,"Fall",9.79719158576255,NA,"602 2017-11-02"
"200","FMWT","606",38.1698,-122.02177,2017-11-02,2017-11-02 12:56:00,7.3152,"Flood",1,36,FALSE,16.3,15.8,13529,2017-11-01,2017,"FMWT 606",11,"Fall",7.79656885878518,NA,"606 2017-11-02"
"201","FMWT","802",38.03528,-121.83875,2017-11-02,2017-11-02 14:45:00,9.144,"Flood",1,89,FALSE,16.6,16.7,5059,2017-11-01,2017,"FMWT 802",11,"Fall",2.71363588668801,NA,"802 2017-11-02"
"202","FMWT","508",38.04813,-121.91492,2017-11-06,2017-11-06 11:42:00,11.2776,"Ebb",1,54,FALSE,15.7,15.6,4922,2017-11-01,2017,"FMWT 508",11,"Fall",2.63546976720772,NA,"508 2017-11-06"
"203","FMWT","513",38.0592,-121.86842,2017-11-06,2017-11-06 09:41:00,13.716,"Ebb",1,64,FALSE,15.3,15.3,4500,2017-11-01,2017,"FMWT 513",11,"Fall",2.39579280906915,NA,"513 2017-11-06"
"204","FMWT","519",38.07378,-121.94725,2017-11-06,2017-11-06 12:42:00,2.1336,"Flood",1,62,FALSE,16.2,15.6,2263,2017-11-01,2017,"FMWT 519",11,"Fall",1.15773756021884,NA,"519 2017-11-06"
"205","FMWT","608",38.0887,-121.88332,2017-11-06,2017-11-06 08:37:00,6.096,"Ebb",1,48,FALSE,15.2,15.2,8102,2017-11-01,2017,"FMWT 608",11,"Fall",4.48861805145815,NA,"608 2017-11-06"
"206","FMWT","804",38.02308,-121.79868,2017-11-06,2017-11-06 07:42:00,10.9728,"High Slack",1,87,FALSE,15.2,15.4,1592,2017-11-01,2017,"FMWT 804",11,"Fall",0.800215760551919,NA,"804 2017-11-06"
"207","FMWT","721",38.26815,-121.70277,2017-11-07,2017-11-07 14:20:00,3.048,"Flood",1,208,FALSE,15.1,15,197,2017-11-01,2017,"FMWT 721",11,"Fall",0.0926925943775931,NA,"721 2017-11-07"
"208","FMWT","716",38.23787,-121.68438,2017-11-07,2017-11-07 13:26:00,10.3632,"Flood",1,180,FALSE,15,15.2,150,2017-11-01,2017,"FMWT 716",11,"Fall",0.0701571733949793,NA,"716 2017-11-07"
"209","FMWT","711",38.17595,-121.67028,2017-11-07,2017-11-07 12:09:00,11.2776,"Ebb",1,190,FALSE,14.8,14.7,144,2017-11-01,2017,"FMWT 711",11,"Fall",0.0672838993733861,NA,"711 2017-11-07"
"210","FMWT","707",38.11397,-121.70797,2017-11-07,2017-11-07 10:29:00,9.144,"Ebb",1,140,FALSE,15.2,14.9,141,2017-11-01,2017,"FMWT 707",11,"Fall",0.0658474077830802,NA,"707 2017-11-07"
"211","FMWT","706",38.0903,-121.74,2017-11-07,2017-11-07 09:34:00,8.2296,"Ebb",1,86,FALSE,15.2,14.8,243,2017-11-01,2017,"FMWT 706",11,"Fall",0.114826760523388,NA,"706 2017-11-07"
"212","FMWT","704",38.07087,-121.77892,2017-11-07,2017-11-07 08:37:00,9.7536,"Ebb",1,58,FALSE,15.2,15,1428,2017-11-01,2017,"FMWT 704",11,"Fall",0.714145968499306,NA,"704 2017-11-07"
"213","FMWT","912",37.96883,-121.37172,2017-11-08,2017-11-08 14:39:00,11.2776,"Ebb",1,152,FALSE,14,13.9,359,2017-11-01,2017,"FMWT 912",11,"Fall",0.171098092271422,NA,"912 2017-11-08"
"214","FMWT","910",38.00228,-121.45037,2017-11-08,2017-11-08 13:34:00,10.668,"Ebb",1,152,FALSE,14.5,14.5,394,2017-11-01,2017,"FMWT 910",11,"Fall",0.18820950167219,NA,"910 2017-11-08"
"215","FMWT","906",38.05412,-121.51653,2017-11-08,2017-11-08 12:28:00,12.4968,"Ebb",1,185,FALSE,15.2,15.1,108,2017-11-01,2017,"FMWT 906",11,"Fall",0.0500452380905415,NA,"906 2017-11-08"
"216","FMWT","809",38.0512,-121.69305,2017-11-08,2017-11-08 08:51:00,11.8872,"Flood",1,154,FALSE,15.3,15.2,368,2017-11-01,2017,"FMWT 809",11,"Fall",0.175492360745603,NA,"809 2017-11-08"
"217","FMWT","719",38.33428,-121.64733,2017-11-13,2017-11-13 10:21:00,9.144,"Flood",1,24,FALSE,15.3,15.3,310,2017-11-01,2017,"FMWT 719",11,"Fall",0.14724538763085,NA,"719 2017-11-13"
"218","FMWT","723",38.23615,-121.67348,2017-11-13,2017-11-13 09:17:00,10.3632,"Flood",1,118,FALSE,14.5,14.6,163,2017-11-01,2017,"FMWT 723",11,"Fall",0.0763845776577332,NA,"723 2017-11-13"
"219","FMWT","795",38.5377,-121.58468,2017-11-13,2017-11-13 12:28:00,10.9728,"Flood",1,38,FALSE,16.1,16,809,2017-11-01,2017,"FMWT 795",11,"Fall",0.395163941648311,NA,"795 2017-11-13"
"220","FMWT","796",38.47387,-121.5844,2017-11-13,2017-11-13 11:53:00,10.668,"Flood",1,20,FALSE,15.7,15.7,633,2017-11-01,2017,"FMWT 796",11,"Fall",0.306559999641634,NA,"796 2017-11-13"
"221","FMWT","797",38.40462,-121.6156,2017-11-13,2017-11-13 10:52:00,9.4488,"Flood",1,14,FALSE,15.4,15.4,478,2017-11-01,2017,"FMWT 797",11,"Fall",0.229517772900222,NA,"797 2017-11-13"
"222","FMWT","812",38.08792,-121.64883,2017-11-09,2017-11-09 13:52:00,13.4112,"Ebb",1,162,FALSE,16.1,16.2,196,2017-11-01,2017,"FMWT 812",11,"Fall",0.0922123959752611,NA,"812 2017-11-09"
"223","FMWT","815",38.0913,-121.57587,2017-11-09,2017-11-09 12:25:00,11.8872,"Ebb",1,176,FALSE,15.9,15.9,161,2017-11-01,2017,"FMWT 815",11,"Fall",0.0754262980563329,NA,"815 2017-11-09"
"224","FMWT","919",38.10572,-121.49525,2017-11-09,2017-11-09 07:38:00,7.3152,"Flood",1,270,FALSE,14.5,14.5,123,2017-11-01,2017,"FMWT 919",11,"Fall",0.0572290964889937,NA,"919 2017-11-09"
"225","FMWT","405",38.03353,-122.15815,2017-12-04,2017-12-04 08:04:00,6.7056,"Ebb",1,63,FALSE,13.1,13.2,21337,2017-12-01,2017,"FMWT 405",12,"Winter",12.7875535181545,NA,"405 2017-12-04"
"226","FMWT","411",38.06117,-122.06828,2017-12-05,2017-12-05 07:59:00,14.6304,"Ebb",1,46,FALSE,12.2,12.5,17567,2017-12-01,2017,"FMWT 411",12,"Winter",10.3481318547799,NA,"411 2017-12-05"
"227","FMWT","501",38.06167,-122.01955,2017-12-05,2017-12-05 09:25:00,11.2776,"Ebb",1,52,FALSE,12.3,12.5,13598,2017-12-01,2017,"FMWT 501",12,"Winter",7.8395824563213,NA,"501 2017-12-05"
"228","FMWT","504",38.05945,-121.9767,2017-12-05,2017-12-05 10:53:00,11.8872,"Ebb",1,61,FALSE,12.6,12.6,9038,2017-12-01,2017,"FMWT 504",12,"Winter",5.04750389623613,NA,"504 2017-12-05"
"229","FMWT","602",38.11783,-122.04183,2017-12-05,2017-12-05 12:11:00,2.1336,"Flood",1,36,FALSE,12.5,12.5,15983,2017-12-01,2017,"FMWT 602",12,"Winter",9.33917132289259,NA,"602 2017-12-05"
"230","FMWT","416",38.0702,-122.09415,2017-12-06,2017-12-06 08:20:00,10.0584,"Ebb",1,50,FALSE,11.8,12.1,18873,2017-12-01,2017,"FMWT 416",12,"Winter",11.1873180091455,NA,"416 2017-12-06"
"231","FMWT","418",38.09383,-122.06973,2017-12-06,2017-12-06 09:22:00,10.3632,"Ebb",1,39,FALSE,11.8,12.3,14549,2017-12-01,2017,"FMWT 418",12,"Winter",8.43459143652615,NA,"418 2017-12-06"
"232","FMWT","519",38.07378,-121.94725,2017-12-06,2017-12-06 12:59:00,2.7432,"Flood",1,44,FALSE,12.7,12.4,9505,2017-12-01,2017,"FMWT 519",12,"Winter",5.32833429073176,NA,"519 2017-12-06"
"233","FMWT","606",38.1698,-122.02177,2017-12-06,2017-12-06 10:41:00,8.8392,"Low Slack",1,30,FALSE,11.8,11.5,12762,2017-12-01,2017,"FMWT 606",12,"Winter",7.31990799983036,NA,"606 2017-12-06"
"234","FMWT","802",38.03528,-121.83875,2017-12-06,2017-12-06 14:24:00,8.8392,"Flood",1,57,FALSE,12.3,12.3,2898,2017-12-01,2017,"FMWT 802",12,"Winter",1.50276285101268,NA,"802 2017-12-06"
"235","FMWT","804",38.02308,-121.79868,2017-12-06,2017-12-06 15:21:00,13.4112,"Flood",1,42,FALSE,12.2,12.2,2628,2017-12-01,2017,"FMWT 804",12,"Winter",1.35534703507253,NA,"804 2017-12-06"
